"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.client0.log",,,,"Date:","08 Sep 2019 20:23:12 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
0.150,0.025,99.825,0,0,0,90112,7916638,53256,1567994775.260
0.075,0.050,99.875,0,0,0,98304,7554543,49909,1567994776.260
0.075,0.075,99.850,0,0,0,90112,9439476,61304,1567994777.260
0.125,0.025,99.850,0,0,0,143360,6847080,44956,1567994778.260
0.075,0.025,99.900,0,0,0,110592,6970895,48507,1567994779.260
0.125,0.050,99.825,0,0,0,192512,5322895,36491,1567994780.260
0.050,0,99.950,0,0,0,0,6611775,45527,1567994781.260
0.050,0.025,99.925,0,0,0,77824,6847296,44882,1567994782.260
0.025,0.025,99.950,0,0,0,0,6612246,42944,1567994783.260
0.175,0.050,99.775,0,0,0,73728,10968092,71857,1567994784.260
0.100,0.025,99.875,0,0,0,94208,9332340,60762,1567994785.260
0.100,0.050,99.850,0,0,0,81920,6142971,41257,1567994786.260
0.075,0.050,99.875,0,0,0,90112,8499744,55745,1567994787.260
0.125,0.025,99.850,0,0,0,81920,9443751,62615,1567994788.260
0.050,0.050,99.900,0,0,0,114688,7447916,49843,1567994789.260
0.100,0.025,99.850,0.025,0,0,192512,4853673,33595,1567994790.260
0.050,0.025,99.925,0,0,0,0,5434164,36898,1567994791.260
0.050,0.025,99.925,0,0,0,77824,5433624,37022,1567994792.260
0.025,0.050,99.925,0,0,0,0,5433243,37165,1567994793.260
0.050,0.025,99.925,0,0,0,77824,6488623,44822,1567994794.260
0.150,0.025,99.825,0,0,0,94208,9330444,60937,1567994795.260
0.050,0.025,99.925,0,0,0,81920,7083885,48038,1567994796.260
0.125,0.050,99.825,0,0,0,90112,7317935,48125,1567994797.260
0,0.050,99.950,0,0,0,81920,6846948,45286,1567994798.260
0.125,0,99.875,0,0,0,118784,7919935,53399,1567994799.260
0.100,0.075,99.825,0,0,0,122880,8387580,55588,1567994800.260
0.075,0.050,99.875,0,0,0,77824,9911931,63075,1567994801.260
0.050,0.025,99.925,0,0,0,77824,10148400,66266,1567994802.260
0.050,0.025,99.925,0,0,0,0,9441996,61040,1567994803.260
0.125,0.075,99.800,0,0,0,4096,9790303,63162,1567994804.260
0.075,0.050,99.875,0,0,0,77824,10273770,66860,1567994805.260
0.075,0.075,99.850,0,0,0,94208,9440877,60851,1567994806.260
0.100,0.025,99.875,0,0,0,167936,8733201,56021,1567994807.260
0.050,0.075,99.875,0,0,0,0,7318566,48236,1567994808.260
0.100,0.050,99.850,0,0,0,98304,8153635,54643,1567994809.260
0.075,0.075,99.825,0.025,0,0,131072,7445858,50133,1567994810.260
0.050,0,99.950,0,0,0,188416,7318830,48632,1567994811.260
0.100,0.050,99.850,0,0,0,0,8261772,54400,1567994812.260
0.200,0,99.800,0,0,0,110592,8497830,56254,1567994813.260
0.075,0.050,99.875,0,0,0,57344,8611116,57577,1567994814.260
0.050,0.025,99.925,0,0,0,77824,8388716,55456,1567994815.260
0.075,0.025,99.900,0,0,0,90112,6850260,44824,1567994816.260
0.125,0.025,99.850,0,0,0,167936,8264685,53599,1567994817.260
0.075,0,99.925,0,0,0,0,8971371,57835,1567994818.260
0.050,0.025,99.925,0,0,0,126976,7684386,51405,1567994819.260
0.125,0.025,99.850,0,0,0,118784,8153143,53094,1567994820.260
0.075,0.075,99.850,0,0,0,184320,8263098,54490,1567994821.260
0.050,0.025,99.925,0,0,0,0,8969109,59299,1567994822.260
0.075,0.025,99.900,0,0,0,81920,8262765,54329,1567994823.260
0.075,0.025,99.900,0,0,0,0,6961209,46922,1567994824.260
0.175,0.025,99.800,0,0,0,77824,7681875,50165,1567994825.260
0.075,0.075,99.850,0,0,0,90112,8498913,55611,1567994826.260
0.075,0.025,99.900,0,0,0,65536,8263611,53893,1567994827.260
0.125,0.025,99.825,0.025,0,0,32768,9913461,64329,1567994828.260
0.075,0.025,99.900,0,0,0,77824,7447408,49422,1567994829.260
0.125,0.075,99.800,0,0,0,114688,9096297,60062,1567994830.260
0.075,0.050,99.875,0,0,0,196608,8499615,54885,1567994831.260
0.100,0.025,99.875,0,0,0,0,8265180,54136,1567994832.260
0.125,0.050,99.825,0,0,0,77824,10149687,66711,1567994833.260
0.100,0.025,99.875,0,0,0,0,9554722,61602,1567994834.260
0.150,0.075,99.775,0,0,0,77824,6975984,47677,1567994835.260
0.100,0.050,99.850,0,0,0,90112,6613689,43931,1567994836.260
0.100,0.075,99.825,0,0,0,167936,8499240,55758,1567994837.260
0.075,0.025,99.900,0,0,0,0,8028207,54245,1567994838.260
0.075,0.050,99.875,0,0,0,81920,7683508,51747,1567994839.260
0.075,0.025,99.900,0,0,0,114688,7211501,48778,1567994840.260
0.100,0.025,99.875,0,0,0,212992,8971221,58670,1567994841.260
0.075,0.025,99.900,0,0,0,0,9205986,61247,1567994842.260
0.100,0.025,99.875,0,0,0,81920,7320771,47163,1567994843.260
0.125,0.025,99.850,0,0,0,0,9554182,62607,1567994844.260
0.050,0.050,99.900,0,0,0,77824,6503188,42262,1567994845.260
0.075,0.025,99.875,0.025,0,0,90112,7790256,51054,1567994846.260
0.100,0,99.900,0,0,0,45056,8498544,55470,1567994847.260
0.100,0.075,99.825,0,0,0,40960,9441317,61519,1567994848.260
0.050,0.025,99.925,0,0,0,77824,8628488,59538,1567994849.260
0.150,0.075,99.775,0,0,0,176128,7444948,49504,1567994850.260
0.100,0.025,99.875,0,0,0,192512,8026419,52529,1567994851.260
0.075,0.050,99.875,0,0,0,0,7553877,49117,1567994852.260
0.075,0.050,99.875,0,0,0,81920,8026206,52974,1567994853.260
0.100,0.025,99.875,0,0,0,0,9082290,59867,1567994854.260
0.100,0.050,99.850,0,0,0,81920,6974088,46202,1567994855.260
0.075,0.025,99.900,0,0,0,90112,6848652,46354,1567994856.260
0.050,0.050,99.900,0,0,0,0,7555470,49240,1567994857.260
0.025,0,99.975,0,0,0,86016,5433552,36824,1567994858.260
0.075,0,99.925,0,0,0,77824,6739653,45909,1567994859.260
0.125,0.025,99.850,0,0,0,114688,8623095,56494,1567994860.260
0.100,0.075,99.825,0,0,0,192512,9440381,62399,1567994861.260
0.100,0,99.900,0,0,0,0,8733156,55677,1567994862.260
0.025,0.050,99.925,0,0,0,98304,6612234,46061,1567994863.260
0.150,0.025,99.825,0,0,0,0,8845155,59934,1567994864.260
0.100,0.025,99.875,0,0,0,77824,9094299,60281,1567994865.260
0.175,0.050,99.750,0.025,0,0,90112,6846114,45022,1567994866.260
0.100,0.025,99.875,0,0,0,196608,6138798,41326,1567994867.260
0.075,0,99.925,0,0,0,0,6610749,43745,1567994868.260
0.100,0.025,99.875,0,0,0,192512,8390608,57187,1567994869.260
0.050,0,99.950,0,0,0,0,7209075,48225,1567994870.260
0.125,0.050,99.825,0,0,0,188416,8263026,53918,1567994871.260
0.050,0.025,99.925,0,0,0,0,7556523,49579,1567994872.260
0.075,0,99.925,0,0,0,98304,6849693,45137,1567994873.260
0.050,0.050,99.900,0,0,0,0,7433745,49278,1567994874.260
0.050,0.050,99.900,0,0,0,77824,6477539,41843,1567994875.260
0.100,0.050,99.850,0,0,0,90112,6641442,45484,1567994876.260
0.175,0.025,99.800,0,0,0,0,7791507,51111,1567994877.260
0.075,0.050,99.875,0,0,0,94208,8026419,52653,1567994878.260
0.150,0.025,99.825,0,0,0,114688,8625655,56624,1567994879.260
0.125,0.025,99.850,0,0,0,118784,6737573,45131,1567994880.260
0.100,0,99.900,0,0,0,348160,6139833,40453,1567994881.260
0.075,0.025,99.900,0,0,0,81920,7082313,47673,1567994882.260
0.050,0.050,99.900,0,0,0,77824,7554348,50284,1567994883.260
0.050,0.025,99.925,0,0,0,0,6723742,45117,1567994884.260
0.125,0.050,99.800,0.025,0,0,163840,7915870,54082,1567994885.260
0.025,0.050,99.925,0,0,0,73728,8969175,58891,1567994886.260
0.125,0.025,99.850,0,0,0,24576,8026932,52256,1567994887.260
0.100,0,99.900,0,0,0,81920,8733738,55766,1567994888.260
0.125,0.025,99.850,0,0,0,122880,8156075,54532,1567994889.260
0.100,0.025,99.875,0,0,0,102400,5559570,38230,1567994890.260
0.025,0.025,99.950,0,0,0,172032,7319610,48698,1567994891.260
0.100,0.025,99.875,0,0,0,0,7791774,50922,1567994892.260
0.050,0.050,99.900,0,0,0,81920,7083540,47404,1567994893.260
0.100,0.050,99.850,0,0,0,0,6961179,47780,1567994894.260
0.050,0.050,99.900,0,0,0,77824,6974628,46730,1567994895.260
0.125,0.050,99.825,0,0,0,90112,8498835,56403,1567994896.260
0,0.050,99.950,0,0,0,81920,8733435,57605,1567994897.260
0.100,0.075,99.825,0,0,0,0,8261634,54466,1567994898.260
0.175,0.150,99.549,0.125,0,0,22073344,6031911,40973,1567994899.260
0.050,0,99.950,0,0,0,106496,6706614,44448,1567994900.260
0.100,0.050,99.825,0.025,0,0,90112,7115340,47906,1567994901.260
0.175,0.025,99.800,0,0,0,81920,9205344,60102,1567994902.260
0.125,0.050,99.825,0,0,0,0,7083480,45894,1567994903.260
0.100,0.050,99.850,0,0,0,77824,7431905,50590,1567994904.260
0.050,0.025,99.925,0,0,0,94208,6738661,44735,1567994905.260
0.125,0.050,99.825,0,0,0,98304,8261352,53674,1567994906.260
0.050,0,99.950,0,0,0,90112,8025924,52124,1567994907.260
0.075,0.050,99.875,0,0,0,81920,8498637,55545,1567994908.260
0.075,0,99.925,0,0,0,118784,8862939,59023,1567994909.260
0.275,0.175,99.325,0.225,0,0,21716992,7680561,51031,1567994910.260
0.075,0.075,99.775,0.075,0,0,10600448,8970201,59023,1567994911.260
0.100,0.025,99.875,0,0,0,233472,9205086,60366,1567994912.260
0.125,0.025,99.850,0,0,0,0,8969400,57562,1567994913.260
0.025,0.050,99.925,0,0,0,73728,7668636,51339,1567994914.260
0.125,0.025,99.850,0,0,0,0,8389816,54862,1567994915.260
0.075,0.075,99.850,0,0,0,163840,6377934,40589,1567994916.260
0.100,0.050,99.850,0,0,0,98304,7085238,47885,1567994917.260
0.025,0.025,99.950,0,0,0,81920,5671449,37647,1567994918.260
0.125,0.025,99.850,0,0,0,118784,3679398,26861,1567994919.260
0.050,0.025,99.925,0,0,0,106496,7446228,49688,1567994920.260
0.025,0.025,99.950,0,0,0,0,6377592,42414,1567994921.260
0.100,0,99.900,0,0,0,102400,4963080,33610,1567994922.260
0.100,0.025,99.875,0,0,0,0,5197920,35162,1567994923.260
0.100,0.025,99.875,0,0,0,77824,6724796,46759,1567994924.260
0.075,0.050,99.875,0,0,0,94208,7918256,52998,1567994925.260
0.100,0.025,99.875,0,0,0,81920,9206098,60036,1567994926.260
0.100,0.075,99.825,0,0,0,90112,9912246,63990,1567994927.260
0.075,0.025,99.900,0,0,0,81920,7555923,49777,1567994928.260
0.100,0.025,99.850,0.025,0,0,110592,8153223,54994,1567994929.260
0.075,0,99.925,0,0,0,192512,7209869,48933,1567994930.260
0.050,0.050,99.900,0,0,0,0,5669409,38607,1567994931.260
0.050,0.075,99.875,0,0,0,77824,6140817,41645,1567994932.260
0.100,0.025,99.875,0,0,0,0,5432709,36691,1567994933.260
0.050,0.025,99.925,0,0,0,77824,6487751,43634,1567994934.260
0.075,0.025,99.900,0,0,0,90112,6736987,44933,1567994935.260
0.125,0.050,99.825,0,0,0,81920,7319376,48644,1567994936.260
0.100,0.025,99.875,0,0,0,90112,6611202,43604,1567994937.260
0.100,0.050,99.850,0,0,0,81920,8733456,57548,1567994938.260
0.150,0.025,99.825,0,0,0,114688,7682294,51924,1567994939.260
0.125,0.075,99.800,0,0,0,212992,8626893,56919,1567994940.260
0.100,0.025,99.875,0,0,0,0,8027241,52331,1567994941.260
0.050,0.050,99.900,0,0,0,77824,10384833,67007,1567994942.260
0.025,0.025,99.950,0,0,0,0,7790853,50715,1567994943.260
0.175,0.025,99.800,0,0,0,73728,9789005,63492,1567994944.260
0.100,0.050,99.850,0,0,0,94208,8388396,53795,1567994945.260
0.100,0.075,99.825,0,0,0,81920,8970015,60300,1567994946.260
0.075,0.050,99.850,0.025,0,0,90112,8263317,54919,1567994947.260
0.125,0,99.875,0,0,0,151552,6849162,44956,1567994948.260
0.100,0.050,99.850,0,0,0,114688,5797308,39584,1567994949.260
0.075,0.025,99.900,0,0,0,184320,6503994,43326,1567994950.260
0,0.025,99.975,0,0,0,0,6850014,44824,1567994951.260
0.150,0.025,99.825,0,0,0,81920,6848688,45344,1567994952.260
0.100,0,99.900,0,0,0,4096,8498484,55536,1567994953.260
0.125,0.100,99.775,0,0,0,77824,9790267,64808,1567994954.260
0.125,0.025,99.850,0,0,0,94208,6032448,38637,1567994955.260
0.125,0.050,99.825,0,0,0,81920,7084947,47180,1567994956.260
0.100,0.025,99.875,0,0,0,90112,7554678,49504,1567994957.260
0.100,0.050,99.850,0,0,0,86016,9441975,61643,1567994958.260
0.150,0.050,99.800,0,0,0,118784,8391131,56205,1567994959.260
0.075,0.075,99.850,0,0,0,192512,8388702,57502,1567994960.260
0.075,0.050,99.875,0,0,0,0,8734020,59792,1567994961.260
0.175,0.025,99.800,0,0,0,77824,9205680,60754,1567994962.260
0.075,0,99.925,0,0,0,0,7791087,52233,1567994963.260
0.100,0,99.900,0,0,0,77824,8140574,54223,1567994964.260
0.050,0.050,99.875,0.025,0,0,110592,8623951,56733,1567994965.260
0.050,0.050,99.900,0,0,0,81920,7790742,51290,1567994966.260
0.050,0.050,99.900,0,0,0,90112,6141486,41116,1567994967.260
0.050,0.025,99.925,0,0,0,81920,5672138,37647,1567994968.260
0.125,0.025,99.850,0,0,0,118784,5563587,38175,1567994969.260
0.100,0.050,99.850,0,0,0,192512,6268135,42313,1567994970.260
0.075,0,99.925,0,0,0,0,5906106,39386,1567994971.260
0.075,0.050,99.875,0,0,0,98304,7320192,49086,1567994972.260
0.025,0.075,99.900,0,0,0,0,7319397,46752,1567994973.260
0.150,0.025,99.825,0,0,0,77824,8610708,58450,1567994974.260
0.075,0,99.925,0,0,0,0,8152265,53321,1567994975.260
0.150,0.050,99.800,0,0,0,77824,8497845,56131,1567994976.260
0.050,0.025,99.925,0,0,0,90112,6611016,43670,1567994977.260
0.100,0.025,99.875,0,0,0,81920,7319610,48422,1567994978.260
0.075,0.025,99.900,0,0,0,114688,7447016,51537,1567994979.260
0.125,0.050,99.825,0,0,0,188416,7682025,51031,1567994980.260
0.050,0,99.950,0,0,0,0,8027799,53255,1567994981.260
0.050,0.025,99.925,0,0,0,81920,5906028,39510,1567994982.260
0.075,0.025,99.900,0,0,0,61440,8498190,55206,1567994983.260
0.075,0.050,99.850,0.025,0,0,77824,7668290,51215,1567994984.260
0.075,0.025,99.900,0,0,0,0,7445828,48896,1567994985.260
0.075,0.075,99.850,0,0,0,81920,7555773,50335,1567994986.260
0.075,0.025,99.900,0,0,0,90112,7321731,43736,1567994987.260
0.050,0,99.950,0,0,0,81920,3785271,3633,1567994988.260
0.075,0,99.925,0,0,0,131072,2268323,6055,1567994989.260
0.025,0.025,99.950,0,0,0,106496,1555315,3105,1567994990.260
0.025,0,99.975,0,0,0,0,1900179,2301,1567994991.260
0,0.025,99.975,0,0,0,0,1663860,1699,1567994992.260
0.025,0,99.975,0,0,0,73728,1663017,1768,1567994993.260
0.050,0,99.950,0,0,0,0,2011890,5490,1567994994.260
0.025,0.025,99.950,0,0,0,77824,1788804,3427,1567994995.260
0.050,0.025,99.925,0,0,0,94208,1663260,2049,1567994996.260
0.025,0,99.975,0,0,0,167936,1663659,2040,1567994997.260
0.025,0.025,99.950,0,0,0,0,1901619,2247,1567994998.260
0.025,0.050,99.925,0,0,0,81920,1994730,5296,1567994999.260
0.075,0.025,99.900,0,0,0,114688,1600212,3406,1567995000.260
0.025,0,99.975,0,0,0,188416,1670460,1851,1567995001.260
0,0.075,99.925,0,0,0,45056,1906539,1851,1567995002.260
0.025,0.025,99.950,0,0,0,110592,1429860,1566,1567995003.260
0.050,0,99.950,0,0,0,0,2195738,4500,1567995004.260
0.050,0,99.925,0.025,0,0,94208,1844729,3559,1567995005.260
0.050,0.025,99.925,0,0,0,94208,1662960,2049,1567995006.260
0.050,0.025,99.925,0,0,0,180224,1899450,2400,1567995007.260
0,0,100,0,0,0,0,1662000,2115,1567995008.260
0.050,0.050,99.900,0,0,0,81920,1969384,4294,1567995009.260
0.075,0,99.925,0,0,0,118784,1843955,3802,1567995010.260
0.025,0,99.975,0,0,0,200704,1666992,1851,1567995011.260
0.025,0,99.975,0,0,0,0,1899579,1785,1567995012.260
0,0,100,0,0,0,81920,1192761,1306,1567995013.260
0.050,0,99.950,0,0,0,4096,1720366,3972,1567995014.260
0.050,0.025,99.925,0,0,0,77824,1372511,2895,1567995015.260
0,0.025,99.975,0,0,0,0,1425561,1521,1567995016.260
0.025,0.025,99.950,0,0,0,90112,1425120,1438,1567995017.260
0,0,100,0,0,0,81920,1189902,1389,1567995018.260
0.025,0,99.975,0,0,0,167936,1724269,3972,1567995019.260
0.050,0,99.950,0,0,0,114688,1372097,3406,1567995020.260
0.100,0.075,99.825,0,0,0,188416,1193805,5916,1567995021.260
0.275,0.025,99.700,0,0,0,0,21387,11127,1567995022.260
0.200,0.050,99.725,0.025,0,0,77824,20758,9434,1567995023.260
0.200,0.025,99.775,0,0,0,8192,312880,10635,1567995024.260
0.200,0.025,99.775,0,0,0,73728,201512,10749,1567995025.260
0.200,0.050,99.750,0,0,0,94208,18388,7582,1567995026.260
0.225,0.050,99.725,0,0,0,180224,18814,8722,1567995027.260
0.200,0.025,99.775,0,0,0,0,18799,9517,1567995028.260
0.225,0.050,99.725,0,0,0,77824,311660,12225,1567995029.260
0.225,0.025,99.750,0,0,0,0,200050,11125,1567995030.260
0.225,0.025,99.750,0,0,0,163840,17633,7857,1567995031.260
0.175,0,99.825,0,0,0,0,15476,6862,1567995032.260
0.250,0.075,99.675,0,0,0,94208,20010,9566,1567995033.260
0.300,0.075,99.625,0,0,0,0,323505,339256,1567995034.260
0.200,0.075,99.725,0,0,0,258048,12921069,99871,1567995035.260
0.100,0.075,99.825,0,0,0,0,14153667,96333,1567995036.260
0.175,0.100,99.725,0,0,0,86016,14388667,96578,1567995037.260
0.175,0.075,99.750,0,0,0,98304,12974894,87277,1567995038.260
0.075,0.025,99.900,0,0,0,90112,13268171,88267,1567995039.260
0.100,0.050,99.850,0,0,0,4096,14571036,96409,1567995040.260
0.075,0.075,99.850,0,0,0,77824,11561231,76717,1567995041.260
0.125,0.100,99.775,0,0,0,0,13446633,88377,1567995042.260
0.075,0.025,99.900,0,0,0,81920,10147286,66626,1567995043.260
0.050,0.050,99.900,0,0,0,0,11853958,78775,1567995044.260
0.125,0.050,99.825,0,0,0,81920,12213884,80911,1567995045.260
0.225,0.050,99.725,0,0,0,0,12268697,79951,1567995046.260
0.100,0.075,99.800,0.025,0,0,86016,10617838,69054,1567995047.260
0.125,0.050,99.825,0,0,0,94208,11584631,75199,1567995048.260
0.100,0.025,99.875,0,0,0,77824,10229370,68099,1567995049.260
0.075,0.050,99.875,0,0,0,49152,11769392,77228,1567995050.260
0.125,0.050,99.825,0,0,0,77824,11586706,75237,1567995051.260
0.150,0.025,99.825,0,0,0,0,9459133,63382,1567995052.260
0.050,0.050,99.900,0,0,0,73728,10148930,66279,1567995053.260
0.175,0.025,99.800,0,0,0,0,11617672,76704,1567995054.260
0.125,0.075,99.800,0,0,0,86016,10328273,70284,1567995055.260
0.100,0.050,99.850,0,0,0,0,10149771,67058,1567995056.260
0.075,0.025,99.900,0,0,0,86016,10383196,67130,1567995057.260
0.050,0.025,99.925,0,0,0,81920,9675860,64978,1567995058.260
0.150,0.050,99.800,0,0,0,77824,10911779,73932,1567995059.260
0.200,0.050,99.750,0,0,0,12288,12213734,80508,1567995060.260
0.125,0.050,99.825,0,0,0,163840,11089744,72442,1567995061.260
0.150,0.025,99.825,0,0,0,0,11324681,73707,1567995062.260
0.050,0.025,99.925,0,0,0,81920,8732470,56661,1567995063.260
0.100,0.075,99.825,0,0,0,0,10911578,72930,1567995064.260
0.100,0.050,99.850,0,0,0,77824,9621407,63693,1567995065.260
0.100,0.100,99.800,0,0,0,0,11090422,72760,1567995066.260
0.075,0.050,99.875,0,0,0,86016,9204510,60283,1567995067.260
0.100,0,99.900,0,0,0,81920,9911927,64725,1567995068.260
0.100,0.050,99.850,0,0,0,77824,10441275,70112,1567995069.260
0.125,0.050,99.800,0.025,0,0,86016,9858238,65098,1567995070.260
0.125,0.050,99.825,0,0,0,98304,10855080,71021,1567995071.260
0.050,0.025,99.925,0,0,0,0,8969592,59509,1567995072.260
0.150,0.050,99.800,0,0,0,77824,9911986,65302,1567995073.260
0.150,0.075,99.775,0,0,0,0,11383432,75277,1567995074.260
0.100,0.075,99.825,0,0,0,167936,10800036,70330,1567995075.260
0.150,0.075,99.775,0,0,0,4096,8968155,59221,1567995076.260
0.150,0.050,99.800,0,0,0,86016,10147465,66653,1567995077.260
0.100,0,99.900,0,0,0,81920,9676775,63118,1567995078.260
0.125,0.050,99.825,0,0,0,73728,10674949,69466,1567995079.260
0.100,0.025,99.875,0,0,0,90112,9856565,64306,1567995080.260
0.025,0.050,99.925,0,0,0,94208,10147032,66200,1567995081.260
0.075,0.025,99.900,0,0,0,0,9204954,59508,1567995082.260
0.050,0.025,99.925,0,0,0,0,8498868,56056,1567995083.260
0.100,0.050,99.850,0,0,0,77824,9969707,66209,1567995084.260
0.150,0.050,99.800,0,0,0,102400,9151228,59617,1567995085.260
0.100,0.075,99.825,0,0,0,122880,10147530,66332,1567995086.260
0.125,0.025,99.850,0,0,0,86016,9911988,65376,1567995087.260
0.025,0.050,99.925,0,0,0,81920,9440079,61841,1567995088.260
0.125,0.075,99.800,0,0,0,122880,9274105,60630,1567995089.260
0.100,0.025,99.850,0.025,0,0,188416,8914101,60739,1567995090.260
0.050,0.050,99.900,0,0,0,4096,8733684,57944,1567995091.260
0.050,0.075,99.875,0,0,0,77824,10384689,66949,1567995092.260
0.125,0.100,99.775,0,0,0,0,10384560,68314,1567995093.260
0.100,0.075,99.825,0,0,0,77824,8793626,57922,1567995094.260
0.150,0.025,99.825,0,0,0,94208,9388603,61988,1567995095.260
0.150,0.050,99.800,0,0,0,86016,8970855,59023,1567995096.260
0.050,0.050,99.900,0,0,0,90112,8970186,58090,1567995097.260
0.125,0,99.875,0,0,0,81920,10149468,66332,1567995098.260
0.125,0.075,99.800,0,0,0,114688,9041640,58848,1567995099.260
0.100,0.025,99.875,0,0,0,192512,7501217,50282,1567995100.260
0.125,0,99.875,0,0,0,0,7319424,48500,1567995101.260
0.075,0.100,99.825,0,0,0,81920,9912309,64717,1567995102.260
0.075,0,99.925,0,0,0,0,8261937,53995,1567995103.260
0.050,0.050,99.900,0,0,0,94208,6905424,46266,1567995104.260
0.025,0.050,99.925,0,0,0,90112,5616033,37426,1567995105.260
0.075,0.075,99.850,0,0,0,81920,6612429,45461,1567995106.260
0.100,0.025,99.875,0,0,0,90112,6847215,45541,1567995107.260
0.075,0.050,99.875,0,0,0,98304,6376296,43140,1567995108.260
0.150,0.100,99.750,0,0,0,114688,10926013,71615,1567995109.260
0.200,0.050,99.725,0.025,0,0,204800,9857787,65979,1567995110.260
0.075,0,99.925,0,0,0,4096,6847788,44824,1567995111.260
0.100,0.050,99.850,0,0,0,77824,8027277,52793,1567995112.260
0.050,0.050,99.900,0,0,0,0,8968956,58552,1567995113.260
0.075,0.025,99.900,0,0,0,77824,7554530,52077,1567995114.260
0.100,0.050,99.850,0,0,0,94208,5670976,39538,1567995115.260
0.050,0.025,99.925,0,0,0,81920,4254585,29193,1567995116.260
0.025,0.050,99.925,0,0,0,151552,6141464,42334,1567995117.260
0.075,0.025,99.900,0,0,0,81920,5669769,38043,1567995118.260
0.150,0.025,99.825,0,0,0,114688,6628023,45892,1567995119.260
0.100,0.025,99.875,0,0,0,217088,8738755,58515,1567995120.260
0.025,0.025,99.950,0,0,0,0,7085265,47091,1567995121.260
0.100,0.025,99.875,0,0,0,81920,7792410,51112,1567995122.260
0.050,0.025,99.925,0,0,0,0,6377283,42921,1567995123.260
0.125,0.050,99.825,0,0,0,77824,8262631,55104,1567995124.260
0.100,0.025,99.875,0,0,0,90112,9210489,60937,1567995125.260
0.100,0.075,99.825,0,0,0,81920,9914715,64647,1567995126.260
0.025,0.050,99.925,0,0,0,94208,10150413,65927,1567995127.260
0.125,0.050,99.800,0.025,0,0,81920,9442503,60851,1567995128.260
0.100,0.050,99.850,0,0,0,118784,9220070,60587,1567995129.260
0.125,0.150,99.725,0,0,0,192512,10623971,69787,1567995130.260
0.075,0.050,99.875,0,0,0,0,8734542,56228,1567995131.260
0.075,0.025,99.900,0,0,0,81920,8735322,57540,1567995132.260
0.050,0.025,99.925,0,0,0,0,6849927,45079,1567995133.260
0.150,0.050,99.800,0,0,0,77824,8264083,55764,1567995134.260
0.075,0.025,99.900,0,0,0,94208,6618614,43722,1567995135.260
0.100,0.075,99.825,0,0,0,98304,8264460,54136,1567995136.260
0.125,0.025,99.850,0,0,0,90112,8736447,58739,1567995137.260
0.025,0.050,99.925,0,0,0,98304,8028639,52397,1567995138.260
0.050,0.050,99.900,0,0,0,118784,7807497,52187,1567995139.260
0.125,0.075,99.800,0,0,0,192512,8267355,54707,1567995140.260
0.050,0.025,99.925,0,0,0,0,7322238,48710,1567995141.260
0.075,0.050,99.875,0,0,0,81920,7087899,47545,1567995142.260
0.100,0.050,99.850,0,0,0,0,9209511,61071,1567995143.260
0.050,0.025,99.925,0,0,0,77824,7558768,49425,1567995144.260
0.050,0.050,99.875,0.025,0,0,94208,8506372,56182,1567995145.260
0.150,0.100,99.750,0,0,0,98304,8501841,56073,1567995146.260
0.100,0.050,99.850,0,0,0,90112,8030166,53114,1567995147.260
0.075,0.025,99.900,0,0,0,81920,8500923,56457,1567995148.260
0.075,0.075,99.850,0,0,0,114688,6156521,42150,1567995149.260
0.125,0.050,99.825,0,0,0,188416,7561088,51320,1567995150.260
0.050,0.050,99.900,0,0,0,0,8265084,54676,1567995151.260
0.125,0.075,99.800,0,0,0,143360,8735556,57420,1567995152.260
0.075,0.025,99.900,0,0,0,0,8499600,55800,1567995153.260
0.150,0.025,99.825,0,0,0,81920,9441736,62677,1567995154.260
0.125,0.025,99.850,0,0,0,94208,8033428,53640,1567995155.260
0.125,0.050,99.825,0,0,0,81920,8265354,53806,1567995156.260
0.075,0.050,99.875,0,0,0,90112,7793883,50583,1567995157.260
0.025,0.050,99.925,0,0,0,102400,9680394,64042,1567995158.260
0.125,0.025,99.850,0,0,0,118784,9929132,65948,1567995159.260
0.125,0.025,99.850,0,0,0,225280,7325421,47751,1567995160.260
0.075,0.025,99.900,0,0,0,0,5907444,39386,1567995161.260
0.075,0.050,99.850,0.025,0,0,81920,7556619,49967,1567995162.260
0.075,0.050,99.875,0,0,0,0,8499936,55932,1567995163.260
0.075,0.050,99.875,0,0,0,77824,6612876,45241,1567995164.260
0.075,0.025,99.900,0,0,0,0,8502898,56644,1567995165.260
0.075,0.050,99.875,0,0,0,163840,7086480,47805,1567995166.260
0.125,0.050,99.825,0,0,0,94208,9912834,66366,1567995167.260
0.125,0.050,99.825,0,0,0,102400,7792068,51186,1567995168.260
0.050,0.075,99.875,0,0,0,114688,7335819,49381,1567995169.260
0.150,0.025,99.825,0,0,0,106496,8738719,58119,1567995170.260
0.050,0.025,99.925,0,0,0,0,7321218,48038,1567995171.260
0.100,0,99.900,0,0,0,77824,7320666,47448,1567995172.260
